node_id,address,in_degree,out_degree,total_degree,total_received,total_sent,net_balance,activity_days,node_type,in_degree_centrality,out_degree_centrality,pagerank,betweenness_centrality,closeness_centrality,clustering_coefficient,neighbors_1hop,neighbors_2hop,triangle_count,in_tx_per_day,avg_time_between_in_tx,out_tx_per_day,avg_time_between_out_tx,tx_time_std,unique_senders,unique_receivers,repetition_rate_in,repetition_rate_out,fan_out_ratio,avg_received_value,std_received_value,max_received_value,avg_sent_value,std_sent_value,max_sent_value,most_active_hour,hour_concentration
684,0x7b2e78d4dfaaba045a167a70da285e30e8fca196,0,10,10,0.0,26.1,-26.1,16,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.5882352941176471,43.08645061728396,224586.6197777473,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.6100000000000003,6.305984811624941,20.0,10.0,0.2
685,0x7b32e70e8d73ac87c1b342e063528b2930b15ceb,1,0,1,0.0,0.0,0.0,0,sink_only,0.0007575757575757576,0.0,0.0005834044560271847,0.0,0.05056889651229274,0,1.0,221.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,0x7b4f83c3877d2ec2e796b3615f141f49b9e46472,0,2,2,0.0,0.07,-0.07,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.13111111111111112,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.035,0.04949747468305833,0.07,21.0,1.0
687,0x7bacf22f747f2f4b983081c0aa76dddfecd008ab,0,2,2,0.0,2.0,-2.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.43555555555555553,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.4142135623730951,2.0,22.0,0.5
688,0x7bd44cf5c0566aab26150a0cd5c3d20c5535686f,3,0,3,0.0,0.0,0.0,793,sink_only,0.0007575757575757576,0.0,0.0005834044560271847,0.0,0.05056889651229274,0,1.0,221.0,0,0.003778337531486146,9518.973333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,0x7be12555b2d08e4a2081c677813d04bcf68e3764,0,16,16,0.0,3.92,-3.92,8,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.7777777777777777,12.870037037037036,121019.26230968752,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.245,0.6451563118087481,2.5,8.0,0.3125
690,0x7c480ede1cc3a65cf23f544b46dda6df9cc03da9,1,0,1,0.0025492611605556,0.0,0.0025492611605556,0,sink_only,0.0007575757575757576,0.0,0.0005865721610003947,0.0,0.05056889651229274,0,1.0,221.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0025492611605556,0.0,0.0025492611605556,0.0,0.0,0.0,0.0,0.0
691,0x7c5f6ffad368dbf1a83e6d66b5ace792fac2e7c0,0,3,3,0.0,300.0,-300.0,24,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.12,289.81708333333336,1475438.4030221323,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,173.20508075688772,300.0,18.0,0.6666666666666666
692,0x7c8a84e6c94f31dac5131470180a94b2839e89c5,0,4,4,0.0,0.176346,-0.176346,25,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.15384615384615385,207.1039814814815,1288607.06312721,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0440865,0.06745683960133324,0.14238,13.0,0.5
693,0x7c9932eed5aa0604ff417b2372b0aa76c5971bd3,0,4,4,0.0,0.44,-0.44,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,4.0,4.108888888888889,20727.17797964788,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11,0.1003327796219494,0.2,19.0,0.5
694,0x7cc4e02b2c959831f04fc96afd230f07e0b97dc1,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0
695,0x7cdd6c2befb569202e574cb621d1f3574bf3bb23,0,6,6,0.0,4.415,-4.415,21,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.2727272727272727,103.78477777777778,442765.8837282972,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7358333333333333,1.2681498991312763,3.15,16.0,0.3333333333333333
696,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,5,0,5,0.0,0.0,0.0,822,sink_only,0.0007575757575757576,0.0,0.0005834044560271847,0.0,0.05056889651229274,0,1.0,221.0,0,0.006075334143377886,4933.851666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,0x7d47ee7f8f4a7dafa26006c6b7d390bcd16f3cfb,0,8,8,0.0,401.2,-401.2,28,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.27586206896551724,99.16817460317462,477446.74691629474,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,50.15,75.1456300411788,200.0,0.0,0.5
698,0x7d4b6e7b8cfced25ecdee72792a74215c5f48039,0,4,4,0.0,0.93,-0.93,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,4.0,0.12175925925925928,451.84215533008137,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23249999999999998,0.290215437218629,0.6,1.0,1.0
699,0x7d4f61021ee7716a7acabc99083b8673ae8ec9a4,0,5,5,0.0,1.7,-1.7,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,5.0,0.27979166666666666,815.7243713412025,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.34,0.5639148871948674,1.3,9.0,0.6
700,0x7d8146cf21e8d7cbe46054e01588207b51198729,2,0,2,0.0,0.0,0.0,0,sink_only,0.0007575757575757576,0.0,0.0005834044560271847,0.0,0.05056889651229274,0,1.0,221.0,0,2.0,9.253333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0x7d9b37da991ee7f0f22446ecc8c93ba80c21862a,0,2,2,0.0,34.501,-34.501,21,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.09090909090909091,514.6525,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,17.2505,24.395891057717076,34.501,14.0,0.5
702,0x7dcab6af4887aaf7474b979ba536b95a96edf9f6,0,2,2,0.0,0.1,-0.1,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.1738888888888889,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05,0.07071067811865477,0.1,13.0,1.0
703,0x7dd4c56c07b66ef84355bf2d409563362a0c4696,0,9,9,0.0,9.69954253457516,-9.69954253457516,3,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.25,9.132499999999999,57156.71715555399,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.077726948286129,1.7999852337029256,5.05,13.0,0.3333333333333333
704,0x7df4378332036338f5f88d4b90976a5cbf6d6cb7,0,11,11,0.0,217.1,-217.1,10,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,25.78488888888889,172565.34777758832,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,19.736363636363635,44.97137473387428,147.0,4.0,0.36363636363636365
705,0x7e2b48edde6e37ec6f674e9fa472c3d7053d766e,0,4,4,0.0,0.8,-0.8,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,4.0,0.12509259259259262,167.25529388731866,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.24494897427831783,0.5,4.0,1.0
706,0x7e61e7778f098b7e960074c2bd9ca37a84c29208,0,2,2,0.0,0.08,-0.08,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.03722222222222222,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04,0.0565685424949238,0.08,11.0,1.0
707,0x7eb0b3cdeb67d9ce143da7fb2b1b0e04e1be7a6d,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0
708,0x7ec5c34f817867b10ff34d76dbc7ac2b9240ce85,0,2,2,0.0,0.0,0.0,8,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.2222222222222222,204.45083333333332,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5
709,0x7ed24af2f39101b41fba9863ddfcfd907825feab,0,4,4,0.0,2.0,-2.0,11,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.3333333333333333,89.7622222222222,421552.1030145621,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,2.0,17.0,0.5
710,0x7f1606ca312bc7c6432e5a88acf2cc79474e43dd,0,3,3,0.0,0.05,-0.05,1,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.5,16.291666666666668,77036.4553831496,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.016666666666666666,0.028867513459481294,0.05,7.0,0.3333333333333333
711,0x7f8be20a5e7d19d59236bcec48837cb2f0b6d674,0,3,3,0.0,1000.0,-1000.0,16,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.17647058823529413,195.2927777777778,993931.9190528091,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,333.3333333333333,577.3502691896258,1000.0,14.0,0.6666666666666666
712,0x80651ce19dcfacc84578765b0e1d815ae10db021,0,1,1,0.0,0.001,-0.001,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.001,16.0,1.0
713,0x80bf5e5f6a4c4ba7d8880a5c8504ed04f4f1743c,0,1,1,0.0,0.0033641905655958,-0.0033641905655958,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,221.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0033641905655958,0.0,0.0033641905655958,22.0,1.0
714,0x80d7e4f440222d3f52dfe957f99f80113ab37560,0,2,2,0.0,1.01752,-1.01752,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.04583333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.50876,0.7194952919929358,1.01752,13.0,1.0
715,0x80ff0769a4adef55deca223456bd047662e7cd21,0,2,2,0.0,0.02,-0.02,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,12.214444444444444,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01414213562373095,0.02,20.0,0.5
716,0x8106b19f5208b9804893abc85c0acafb9e5d517f,0,2,2,0.0,22.4,-22.4,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.050555555555555555,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.2,15.839191898578663,22.4,1.0,1.0
717,0x811fa6b8247be68e49ea698555b89df453b2d905,0,2,2,0.0,1.0,-1.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.14777777777777779,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.7071067811865476,1.0,21.0,1.0
718,0x812d813fd98d80cee6abd4db28cf34a0fa6f36ef,0,8,8,0.0,3.0,-3.0,1,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,4.0,3.8964285714285714,33203.70469505159,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.375,0.7440238091428449,2.0,20.0,0.625
719,0x82277d00e5af710d73d7455d0835bb9f7017e567,0,13,13,0.0,17.0,-17.0,14,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.8666666666666667,28.444166666666664,276457.88861531223,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3076923076923077,1.9703897831231,5.0,8.0,0.23076923076923078
720,0x82a2852fff932ce362e2a5f615c7787783710209,0,2,2,0.0,1.0,-1.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.051944444444444446,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.7071067811865476,1.0,21.0,1.0
721,0x82a7188b67f6956e454a7ec00fbd82998a34a30f,0,6,6,0.0,50.0,-50.0,1,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,5.2011666666666665,33138.06365344843,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.333333333333334,14.375905768565216,35.0,21.0,0.5
722,0x82c679538252a015db9ae54a6da0085ca8e588ce,0,2,2,0.0,0.0,0.0,16,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.11764705882352941,388.72194444444443,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.5
723,0x83001a4afd10405310b7339827678ec96e345456,0,7,7,0.0,6.9,-6.9,3,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.75,14.978333333333332,63930.806148522795,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9857142857142858,1.7534999015574266,4.8,0.0,0.2857142857142857
724,0x83028523e975daa40b05ac8f98de91f93599f51e,0,5,5,0.0,4.34523,-4.34523,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,5.0,4.853958333333334,31134.718513528696,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.869046,1.2592635747054703,3.0,19.0,0.4
725,0x833544094b6fd78a97f098a0e362ca0053d71501,0,5,5,0.0,1.899,-1.899,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,5.0,0.585,2728.5198673762056,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3798,0.5212391006054707,0.999,9.0,0.6
726,0x8346da2ab12619bd3aaf3e9220da175bbd30db5e,0,2,2,0.0,0.045,-0.045,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.21777777777777776,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0225,0.03181980515339464,0.045,14.0,1.0
727,0x83ed6c2f907955da4f432d112d646ffbd6b32a2f,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0
728,0x8442e0e292186854bb6875b2a0fc1308b9ded793,2,0,2,0.0,0.0,0.0,0,sink_only,0.0007575757575757576,0.0,0.0005834044560271847,0.0,0.05056889651229274,0,1.0,221.0,0,2.0,0.6833333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,0x844e2fd3b16dc5edb211cc758b2f88236ce12ba7,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
730,0x846ab63291ee561fa3c0d239eacf00044805e927,0,2,2,0.0,0.18,-0.18,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.011944444444444445,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.09,0.12727922061357855,0.18,21.0,1.0
731,0x84dbfa35b8c500d329730a2ff953ff02c10cbded,0,4,4,0.0,2.2,-2.2,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,4.0,3.5874074074074076,22059.794113575343,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.55,1.1,2.2,4.0,0.75
732,0x84f337cdd8f089340783852585b60608abc4684c,0,1,1,0.0,0.05,-0.05,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,12.0,1.0
733,0x854b2a126dc24b1c977a16c142c177e662dc03bf,0,1,1,0.0,0.8454224605886574,-0.8454224605886574,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,221.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8454224605886574,0.0,0.8454224605886574,1.0,1.0
734,0x855be87fe5ddea2761dbd97f1a4e857aa00a15fd,0,3,3,0.0,1900.0,-1900.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,0.16875,703.5712472806148,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,633.3333333333334,1096.965511460289,1900.0,14.0,1.0
735,0x857de36f92330e1b9a21e8745c692f2ce13866cb,1,0,1,0.0,0.0,0.0,0,sink_only,0.0007575757575757576,0.0,0.0005834044560271847,0.0,0.05056889651229274,0,1.0,221.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,0x85f6328a91744ef4e0a8e58871424c920d05a6b6,0,5,5,0.0,3.76,-3.76,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,5.0,0.23118055555555556,658.8436207983399,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.752,1.681523119079842,3.76,2.0,0.6
737,0x867731b2cc5c0c7b7b70d9bae9cf23191d4b60be,0,3,3,0.0,0.025,-0.025,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,0.13402777777777777,454.66966030295004,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.008333333333333333,0.010408329997330663,0.02,16.0,0.6666666666666666
738,0x8691f3d94e8cc8ca18b383e432dcb16b50f2f149,0,4,4,0.0,0.151,-0.151,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,4.0,0.3169444444444444,900.3071698037287,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.03775,0.05674724662924184,0.12,16.0,0.5
739,0x86a6f1399cb15938e299a0b996ab0088b3b1f7db,0,2,2,0.0,0.0027,-0.0027,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.10944444444444444,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00135,0.0019091883092036783,0.0027,1.0,1.0
740,0x86df08b0cd70a86aba841bafe13a6bfa0581d5c4,0,2,2,0.0,0.045,-0.045,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,1.1905555555555556,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0225,0.03181980515339464,0.045,2.0,0.5
741,0x87075ccc01de56b7175eb5603267599efb84eed6,0,3,3,0.0,1.302,-1.302,8,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.3333333333333333,104.78097222222223,533323.2688946733,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.434,0.7517100504848928,1.302,7.0,0.6666666666666666
742,0x875773784af8135ea0ef43b5a374aad105c5d39e,2,0,2,0.0,0.0,0.0,0,sink_only,0.0007575757575757576,0.0,0.0005834044560271847,0.0,0.05056889651229274,0,1.0,221.0,0,2.0,0.0033333333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,0x878bd7a7010644ddf5d7d182463a4301e7191c4d,0,2,2,0.0,10.0,-10.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.12055555555555555,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,7.0710678118654755,10.0,15.0,1.0
744,0x87bb0c5de0a6a095dca99061d36231da346a2542,0,4,4,0.0,1.905729895,-1.905729895,1,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,12.106759259259258,74473.72930996092,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.47643247375,0.9528649475,1.905729895,7.0,0.5
745,0x881d40237659c251811cec9c364ef91dc08d300c,1,0,1,0.0,0.0,0.0,0,sink_only,0.0007575757575757576,0.0,0.0005834044560271847,0.0,0.05056889651229274,0,1.0,221.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0x88521157d526a8a15210b3b095073c7ac608fc0a,0,3,3,0.0,0.16,-0.16,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,1.582361111111111,7821.308106704402,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05333333333333334,0.09237604307034013,0.16,23.0,0.6666666666666666
747,0x888048cfc432172f0ff126a28bdf79599f377af5,0,2,2,0.0,0.35,-0.35,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,1.8688888888888888,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.175,0.24748737341529162,0.35,3.0,0.5
748,0x88da387eaa1d4cac7eaf21cc8d707dfc0e40f430,0,2,2,0.0,0.0,0.0,2,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.6666666666666666,55.10194444444444,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.5
749,0x88e25665eda1d4f01ef7a844e81fc1e68c1407ca,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0
750,0x8911d5b4b1f9a369e1856d6675becd1e921b7932,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
751,0x8935a65d89cb8ca4e83203f2ec961c4418dfcfd5,0,1,1,0.0,0.00956994310522,-0.00956994310522,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,221.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00956994310522,0.0,0.00956994310522,5.0,1.0
752,0x895112df4218d1fda649213b3e32e5d6fbb5e099,0,2,2,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,9.641666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5
753,0x896e3f061ec207e51d72613859ad22d6891ab297,0,3,3,0.0,2.05,-2.05,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,0.375,589.7270555095806,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6833333333333332,1.0981044273352754,1.95,9.0,0.6666666666666666
754,0x899bb2dd3e0270740bd6a879528c66d76fe676a4,0,8,8,0.0,53.5,-53.5,19,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.4,68.18190476190476,306998.6492887923,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.6875,5.521241449425767,13.0,13.0,0.25
755,0x89a6bafabac02808d0ea9ce0b5e64c4f9014c764,0,2,2,0.0,9.99,-9.99,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.06944444444444445,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.995,7.06399674405361,9.99,21.0,1.0
756,0x89cc1fe15a4a132a9c33e056d9ffc21809d2138c,0,2,2,0.0,0.03,-0.03,0,source_only,0.0,0.0007575757575757576,0.0005834044560271847,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.02861111111111111,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.015,0.021213203435596427,0.03,16.0,1.0
